año,provincia,departamento,cultivo,lat,lon,zona_agroclimatica,produccion_tn
2010,Córdoba,Calamuchita,Girasol,-32.2020591306015,-64.6151725606746,Pampa Húmeda,15937
2011,Córdoba,Calamuchita,Girasol,-32.2020591306015,-64.6151725606746,Pampa Húmeda,18031
2012,Córdoba,Calamuchita,Girasol,-32.2020591306015,-64.6151725606746,Pampa Húmeda,15668
2013,Córdoba,Calamuchita,Girasol,-32.2020591306015,-64.6151725606746,Pampa Húmeda,15495
2014,Córdoba,Calamuchita,Girasol,-32.2020591306015,-64.6151725606746,Pampa Húmeda,16344
2015,Córdoba,Calamuchita,Girasol,-32.2020591306015,-64.6151725606746,Pampa Húmeda,14434
2016,Córdoba,Calamuchita,Girasol,-32.2020591306015,-64.6151725606746,Pampa Húmeda,11112
2017,Córdoba,Calamuchita,Girasol,-32.2020591306015,-64.6151725606746,Pampa Húmeda,14597
2018,Córdoba,Calamuchita,Girasol,-32.2020591306015,-64.6151725606746,Pampa Húmeda,13217
2019,Córdoba,Calamuchita,Girasol,-32.2020591306015,-64.6151725606746,Pampa Húmeda,12571
2020,Córdoba,Calamuchita,Girasol,-32.2020591306015,-64.6151725606746,Pampa Húmeda,12670
2021,Córdoba,Calamuchita,Girasol,-32.2020591306015,-64.6151725606746,Pampa Húmeda,14081
2022,Córdoba,Calamuchita,Girasol,-32.2020591306015,-64.6151725606746,Pampa Húmeda,10521
2023,Córdoba,Calamuchita,Girasol,-32.2020591306015,-64.6151725606746,Pampa Húmeda,13005
2024,Córdoba,Calamuchita,Girasol,-32.2020591306015,-64.6151725606746,Pampa Húmeda,12096
2000,Santa Fe,Belgrano,Girasol,-32.6104361547012,-61.7047364516353,Pampa Húmeda,16075
2001,Santa Fe,Belgrano,Girasol,-32.6104361547012,-61.7047364516353,Pampa Húmeda,13859
2002,Santa Fe,Belgrano,Girasol,-32.6104361547012,-61.7047364516353,Pampa Húmeda,11192
2003,Santa Fe,Belgrano,Girasol,-32.6104361547012,-61.7047364516353,Pampa Húmeda,12601
2004,Santa Fe,Belgrano,Girasol,-32.6104361547012,-61.7047364516353,Pampa Húmeda,11956
2005,Santa Fe,Belgrano,Girasol,-32.6104361547012,-61.7047364516353,Pampa Húmeda,11406
2006,Santa Fe,Belgrano,Girasol,-32.6104361547012,-61.7047364516353,Pampa Húmeda,8748
2007,Santa Fe,Belgrano,Girasol,-32.6104361547012,-61.7047364516353,Pampa Húmeda,11045
2008,Santa Fe,Belgrano,Girasol,-32.6104361547012,-61.7047364516353,Pampa Húmeda,10107
2009,Santa Fe,Belgrano,Girasol,-32.6104361547012,-61.7047364516353,Pampa Húmeda,9352
2010,Santa Fe,Belgrano,Girasol,-32.6104361547012,-61.7047364516353,Pampa Húmeda,9551
2011,Santa Fe,Belgrano,Girasol,-32.6104361547012,-61.7047364516353,Pampa Húmeda,10086
2012,Santa Fe,Belgrano,Girasol,-32.6104361547012,-61.7047364516353,Pampa Húmeda,8430
2013,Santa Fe,Belgrano,Girasol,-32.6104361547012,-61.7047364516353,Pampa Húmeda,8510
2014,Santa Fe,Belgrano,Girasol,-32.6104361547012,-61.7047364516353,Pampa Húmeda,9579
2015,Santa Fe,Belgrano,Girasol,-32.6104361547012,-61.7047364516353,Pampa Húmeda,8982
2016,Santa Fe,Belgrano,Girasol,-32.6104361547012,-61.7047364516353,Pampa Húmeda,6981
2017,Santa Fe,Belgrano,Girasol,-32.6104361547012,-61.7047364516353,Pampa Húmeda,8746
2018,Santa Fe,Belgrano,Girasol,-32.6104361547012,-61.7047364516353,Pampa Húmeda,7394
2019,Santa Fe,Belgrano,Girasol,-32.6104361547012,-61.7047364516353,Pampa Húmeda,6765
2020,Santa Fe,Belgrano,Girasol,-32.6104361547012,-61.7047364516353,Pampa Húmeda,6960
2021,Santa Fe,Belgrano,Girasol,-32.6104361547012,-61.7047364516353,Pampa Húmeda,8251
2022,Santa Fe,Belgrano,Girasol,-32.6104361547012,-61.7047364516353,Pampa Húmeda,6546
2023,Santa Fe,Belgrano,Girasol,-32.6104361547012,-61.7047364516353,Pampa Húmeda,8171
2024,Santa Fe,Belgrano,Girasol,-32.6104361547012,-61.7047364516353,Pampa Húmeda,7249
2000,Santa Fe,General Obligado,Girasol,-28.672536399396,-59.5266963989458,Pampa Húmeda,21228
2001,Santa Fe,General Obligado,Girasol,-28.672536399396,-59.5266963989458,Pampa Húmeda,17555
2002,Santa Fe,General Obligado,Girasol,-28.672536399396,-59.5266963989458,Pampa Húmeda,13626
2003,Santa Fe,General Obligado,Girasol,-28.672536399396,-59.5266963989458,Pampa Húmeda,15201
2004,Santa Fe,General Obligado,Girasol,-28.672536399396,-59.5266963989458,Pampa Húmeda,14867
2005,Santa Fe,General Obligado,Girasol,-28.672536399396,-59.5266963989458,Pampa Húmeda,14872
2006,Santa Fe,General Obligado,Girasol,-28.672536399396,-59.5266963989458,Pampa Húmeda,11711
2007,Santa Fe,General Obligado,Girasol,-28.672536399396,-59.5266963989458,Pampa Húmeda,14584
2008,Santa Fe,General Obligado,Girasol,-28.672536399396,-59.5266963989458,Pampa Húmeda,12801
2009,Santa Fe,General Obligado,Girasol,-28.672536399396,-59.5266963989458,Pampa Húmeda,11384
2010,Santa Fe,General Obligado,Girasol,-28.672536399396,-59.5266963989458,Pampa Húmeda,11522
2011,Santa Fe,General Obligado,Girasol,-28.672536399396,-59.5266963989458,Pampa Húmeda,12544
2012,Santa Fe,General Obligado,Girasol,-28.672536399396,-59.5266963989458,Pampa Húmeda,10992
2013,Santa Fe,General Obligado,Girasol,-28.672536399396,-59.5266963989458,Pampa Húmeda,11393
2014,Santa Fe,General Obligado,Girasol,-28.672536399396,-59.5266963989458,Pampa Húmeda,12649
2015,Santa Fe,General Obligado,Girasol,-28.672536399396,-59.5266963989458,Pampa Húmeda,11376
2016,Santa Fe,General Obligado,Girasol,-28.672536399396,-59.5266963989458,Pampa Húmeda,8498
2017,Santa Fe,General Obligado,Girasol,-28.672536399396,-59.5266963989458,Pampa Húmeda,10551
2018,Santa Fe,General Obligado,Girasol,-28.672536399396,-59.5266963989458,Pampa Húmeda,9195
2019,Santa Fe,General Obligado,Girasol,-28.672536399396,-59.5266963989458,Pampa Húmeda,8819
2020,Santa Fe,General Obligado,Girasol,-28.672536399396,-59.5266963989458,Pampa Húmeda,9315
2021,Santa Fe,General Obligado,Girasol,-28.672536399396,-59.5266963989458,Pampa Húmeda,10898
2022,Santa Fe,General Obligado,Girasol,-28.672536399396,-59.5266963989458,Pampa Húmeda,8292
2023,Santa Fe,General Obligado,Girasol,-28.672536399396,-59.5266963989458,Pampa Húmeda,9947
2024,Santa Fe,General Obligado,Girasol,-28.672536399396,-59.5266963989458,Pampa Húmeda,8742
2000,Santa Fe,Vera,Girasol,-28.9706345150851,-60.4136679252075,Pampa Húmeda,13590
2001,Santa Fe,Vera,Girasol,-28.9706345150851,-60.4136679252075,Pampa Húmeda,11099
2002,Santa Fe,Vera,Girasol,-28.9706345150851,-60.4136679252075,Pampa Húmeda,8594
2003,Santa Fe,Vera,Girasol,-28.9706345150851,-60.4136679252075,Pampa Húmeda,9686
2004,Santa Fe,Vera,Girasol,-28.9706345150851,-60.4136679252075,Pampa Húmeda,9621
2005,Santa Fe,Vera,Girasol,-28.9706345150851,-60.4136679252075,Pampa Húmeda,9702
2006,Santa Fe,Vera,Girasol,-28.9706345150851,-60.4136679252075,Pampa Húmeda,7600
2007,Santa Fe,Vera,Girasol,-28.9706345150851,-60.4136679252075,Pampa Húmeda,9337
2008,Santa Fe,Vera,Girasol,-28.9706345150851,-60.4136679252075,Pampa Húmeda,8094
2009,Santa Fe,Vera,Girasol,-28.9706345150851,-60.4136679252075,Pampa Húmeda,7179
2010,Santa Fe,Vera,Girasol,-28.9706345150851,-60.4136679252075,Pampa Húmeda,7342
2011,Santa Fe,Vera,Girasol,-28.9706345150851,-60.4136679252075,Pampa Húmeda,8117
2012,Santa Fe,Vera,Girasol,-28.9706345150851,-60.4136679252075,Pampa Húmeda,7170
2013,Santa Fe,Vera,Girasol,-28.9706345150851,-60.4136679252075,Pampa Húmeda,7393
2014,Santa Fe,Vera,Girasol,-28.9706345150851,-60.4136679252075,Pampa Húmeda,8097
2015,Santa Fe,Vera,Girasol,-28.9706345150851,-60.4136679252075,Pampa Húmeda,7191
2016,Santa Fe,Vera,Girasol,-28.9706345150851,-60.4136679252075,Pampa Húmeda,5361
2017,Santa Fe,Vera,Girasol,-28.9706345150851,-60.4136679252075,Pampa Húmeda,6724
2018,Santa Fe,Vera,Girasol,-28.9706345150851,-60.4136679252075,Pampa Húmeda,5951
2019,Santa Fe,Vera,Girasol,-28.9706345150851,-60.4136679252075,Pampa Húmeda,5754
2020,Santa Fe,Vera,Girasol,-28.9706345150851,-60.4136679252075,Pampa Húmeda,6046
2021,Santa Fe,Vera,Girasol,-28.9706345150851,-60.4136679252075,Pampa Húmeda,6977
2022,Santa Fe,Vera,Girasol,-28.9706345150851,-60.4136679252075,Pampa Húmeda,5242
2023,Santa Fe,Vera,Girasol,-28.9706345150851,-60.4136679252075,Pampa Húmeda,6274
2024,Santa Fe,Vera,Girasol,-28.9706345150851,-60.4136679252075,Pampa Húmeda,5572
2000,Santa Fe,9 de Julio,Girasol,-28.8486776771703,-61.3979945646643,Pampa Húmeda,12478
2001,Santa Fe,9 de Julio,Girasol,-28.8486776771703,-61.3979945646643,Pampa Húmeda,10645
2002,Santa Fe,9 de Julio,Girasol,-28.8486776771703,-61.3979945646643,Pampa Húmeda,8836
2003,Santa Fe,9 de Julio,Girasol,-28.8486776771703,-61.3979945646643,Pampa Húmeda,10393
2004,Santa Fe,9 de Julio,Girasol,-28.8486776771703,-61.3979945646643,Pampa Húmeda,10156
2005,Santa Fe,9 de Julio,Girasol,-28.8486776771703,-61.3979945646643,Pampa Húmeda,9620
2006,Santa Fe,9 de Julio,Girasol,-28.8486776771703,-61.3979945646643,Pampa Húmeda,7084
2007,Santa Fe,9 de Julio,Girasol,-28.8486776771703,-61.3979945646643,Pampa Húmeda,8573
2008,Santa Fe,9 de Julio,Girasol,-28.8486776771703,-61.3979945646643,Pampa Húmeda,7763
2009,Santa Fe,9 de Julio,Girasol,-28.8486776771703,-61.3979945646643,Pampa Húmeda,7381
2010,Santa Fe,9 de Julio,Girasol,-28.8486776771703,-61.3979945646643,Pampa Húmeda,7877
2011,Santa Fe,9 de Julio,Girasol,-28.8486776771703,-61.3979945646643,Pampa Húmeda,8568
2012,Santa Fe,9 de Julio,Girasol,-28.8486776771703,-61.3979945646643,Pampa Húmeda,7110
2013,Santa Fe,9 de Julio,Girasol,-28.8486776771703,-61.3979945646643,Pampa Húmeda,6892
2014,Santa Fe,9 de Julio,Girasol,-28.8486776771703,-61.3979945646643,Pampa Húmeda,7436
2015,Santa Fe,9 de Julio,Girasol,-28.8486776771703,-61.3979945646643,Pampa Húmeda,6898
2016,Santa Fe,9 de Julio,Girasol,-28.8486776771703,-61.3979945646643,Pampa Húmeda,5511
2017,Santa Fe,9 de Julio,Girasol,-28.8486776771703,-61.3979945646643,Pampa Húmeda,7214
2018,Santa Fe,9 de Julio,Girasol,-28.8486776771703,-61.3979945646643,Pampa Húmeda,6282
2019,Santa Fe,9 de Julio,Girasol,-28.8486776771703,-61.3979945646643,Pampa Húmeda,5704
2020,Santa Fe,9 de Julio,Girasol,-28.8486776771703,-61.3979945646643,Pampa Húmeda,5635
2021,Santa Fe,9 de Julio,Girasol,-28.8486776771703,-61.3979945646643,Pampa Húmeda,6406
2022,Santa Fe,9 de Julio,Girasol,-28.8486776771703,-61.3979945646643,Pampa Húmeda,5029
2023,Santa Fe,9 de Julio,Girasol,-28.8486776771703,-61.3979945646643,Pampa Húmeda,6449
2024,Santa Fe,9 de Julio,Girasol,-28.8486776771703,-61.3979945646643,Pampa Húmeda,5979
2000,Santa Fe,San Jerónimo,Girasol,-32.1537713587336,-61.0481265782097,Pampa Húmeda,15447
2001,Santa Fe,San Jerónimo,Girasol,-32.1537713587336,-61.0481265782097,Pampa Húmeda,13368
2002,Santa Fe,San Jerónimo,Girasol,-32.1537713587336,-61.0481265782097,Pampa Húmeda,10935
2003,Santa Fe,San Jerónimo,Girasol,-32.1537713587336,-61.0481265782097,Pampa Húmeda,12465
2004,Santa Fe,San Jerónimo,Girasol,-32.1537713587336,-61.0481265782097,Pampa Húmeda,11867
2005,Santa Fe,San Jerónimo,Girasol,-32.1537713587336,-61.0481265782097,Pampa Húmeda,11222
2006,Santa Fe,San Jerónimo,Girasol,-32.1537713587336,-61.0481265782097,Pampa Húmeda,8479
2007,Santa Fe,San Jerónimo,Girasol,-32.1537713587336,-61.0481265782097,Pampa Húmeda,10612
2008,Santa Fe,San Jerónimo,Girasol,-32.1537713587336,-61.0481265782097,Pampa Húmeda,9748
2009,Santa Fe,San Jerónimo,Girasol,-32.1537713587336,-61.0481265782097,Pampa Húmeda,9136
2010,Santa Fe,San Jerónimo,Girasol,-32.1537713587336,-61.0481265782097,Pampa Húmeda,9448
2011,Santa Fe,San Jerónimo,Girasol,-32.1537713587336,-61.0481265782097,Pampa Húmeda,10011
2012,Santa Fe,San Jerónimo,Girasol,-32.1537713587336,-61.0481265782097,Pampa Húmeda,8294
2013,Santa Fe,San Jerónimo,Girasol,-32.1537713587336,-61.0481265782097,Pampa Húmeda,8249
2014,Santa Fe,San Jerónimo,Girasol,-32.1537713587336,-61.0481265782097,Pampa Húmeda,9203
2015,Santa Fe,San Jerónimo,Girasol,-32.1537713587336,-61.0481265782097,Pampa Húmeda,8662
2016,Santa Fe,San Jerónimo,Girasol,-32.1537713587336,-61.0481265782097,Pampa Húmeda,6821
2017,Santa Fe,San Jerónimo,Girasol,-32.1537713587336,-61.0481265782097,Pampa Húmeda,8654
2018,Santa Fe,San Jerónimo,Girasol,-32.1537713587336,-61.0481265782097,Pampa Húmeda,7339
2019,Santa Fe,San Jerónimo,Girasol,-32.1537713587336,-61.0481265782097,Pampa Húmeda,6654
2020,Santa Fe,San Jerónimo,Girasol,-32.1537713587336,-61.0481265782097,Pampa Húmeda,6744
2021,Santa Fe,San Jerónimo,Girasol,-32.1537713587336,-61.0481265782097,Pampa Húmeda,7929
2022,Santa Fe,San Jerónimo,Girasol,-32.1537713587336,-61.0481265782097,Pampa Húmeda,6314
2023,Santa Fe,San Jerónimo,Girasol,-32.1537713587336,-61.0481265782097,Pampa Húmeda,7983
2024,Santa Fe,San Jerónimo,Girasol,-32.1537713587336,-61.0481265782097,Pampa Húmeda,7171
2000,Santa Fe,Las Colonias,Girasol,-31.3153379040603,-61.1094808023915,Pampa Húmeda,15595
2001,Santa Fe,Las Colonias,Girasol,-31.3153379040603,-61.1094808023915,Pampa Húmeda,12951
2002,Santa Fe,Las Colonias,Girasol,-31.3153379040603,-61.1094808023915,Pampa Húmeda,10072
2003,Santa Fe,Las Colonias,Girasol,-31.3153379040603,-61.1094808023915,Pampa Húmeda,11215
2004,Santa Fe,Las Colonias,Girasol,-31.3153379040603,-61.1094808023915,Pampa Húmeda,10916
2005,Santa Fe,Las Colonias,Girasol,-31.3153379040603,-61.1094808023915,Pampa Húmeda,10882
2006,Santa Fe,Las Colonias,Girasol,-31.3153379040603,-61.1094808023915,Pampa Húmeda,8573
2007,Santa Fe,Las Colonias,Girasol,-31.3153379040603,-61.1094808023915,Pampa Húmeda,10715
2008,Santa Fe,Las Colonias,Girasol,-31.3153379040603,-61.1094808023915,Pampa Húmeda,9444
2009,Santa Fe,Las Colonias,Girasol,-31.3153379040603,-61.1094808023915,Pampa Húmeda,8415
2010,Santa Fe,Las Colonias,Girasol,-31.3153379040603,-61.1094808023915,Pampa Húmeda,8500
2011,Santa Fe,Las Colonias,Girasol,-31.3153379040603,-61.1094808023915,Pampa Húmeda,9211
2012,Santa Fe,Las Colonias,Girasol,-31.3153379040603,-61.1094808023915,Pampa Húmeda,8044
2013,Santa Fe,Las Colonias,Girasol,-31.3153379040603,-61.1094808023915,Pampa Húmeda,8340
2014,Santa Fe,Las Colonias,Girasol,-31.3153379040603,-61.1094808023915,Pampa Húmeda,9292
2015,Santa Fe,Las Colonias,Girasol,-31.3153379040603,-61.1094808023915,Pampa Húmeda,8392
2016,Santa Fe,Las Colonias,Girasol,-31.3153379040603,-61.1094808023915,Pampa Húmeda,6283
2017,Santa Fe,Las Colonias,Girasol,-31.3153379040603,-61.1094808023915,Pampa Húmeda,7785
2018,Santa Fe,Las Colonias,Girasol,-31.3153379040603,-61.1094808023915,Pampa Húmeda,6751
2019,Santa Fe,Las Colonias,Girasol,-31.3153379040603,-61.1094808023915,Pampa Húmeda,6453
2020,Santa Fe,Las Colonias,Girasol,-31.3153379040603,-61.1094808023915,Pampa Húmeda,6818
2021,Santa Fe,Las Colonias,Girasol,-31.3153379040603,-61.1094808023915,Pampa Húmeda,8005
2022,Santa Fe,Las Colonias,Girasol,-31.3153379040603,-61.1094808023915,Pampa Húmeda,6117
2023,Santa Fe,Las Colonias,Girasol,-31.3153379040603,-61.1094808023915,Pampa Húmeda,7353
2024,Santa Fe,Las Colonias,Girasol,-31.3153379040603,-61.1094808023915,Pampa Húmeda,6451
2000,Santa Fe,San Justo,Girasol,-30.5304248144909,-60.4886940672178,Pampa Húmeda,14815
2001,Santa Fe,San Justo,Girasol,-30.5304248144909,-60.4886940672178,Pampa Húmeda,12482
2002,Santa Fe,San Justo,Girasol,-30.5304248144909,-60.4886940672178,Pampa Húmeda,9801
2003,Santa Fe,San Justo,Girasol,-30.5304248144909,-60.4886940672178,Pampa Húmeda,10884
2004,Santa Fe,San Justo,Girasol,-30.5304248144909,-60.4886940672178,Pampa Húmeda,10453
2005,Santa Fe,San Justo,Girasol,-30.5304248144909,-60.4886940672178,Pampa Húmeda,10276
2006,Santa Fe,San Justo,Girasol,-30.5304248144909,-60.4886940672178,Pampa Húmeda,8069
2007,Santa Fe,San Justo,Girasol,-30.5304248144909,-60.4886940672178,Pampa Húmeda,10178
2008,Santa Fe,San Justo,Girasol,-30.5304248144909,-60.4886940672178,Pampa Húmeda,9103
2009,Santa Fe,San Justo,Girasol,-30.5304248144909,-60.4886940672178,Pampa Húmeda,8188
2010,Santa Fe,San Justo,Girasol,-30.5304248144909,-60.4886940672178,Pampa Húmeda,8250
2011,Santa Fe,San Justo,Girasol,-30.5304248144909,-60.4886940672178,Pampa Húmeda,8820
2012,Santa Fe,San Justo,Girasol,-30.5304248144909,-60.4886940672178,Pampa Húmeda,7594
2013,Santa Fe,San Justo,Girasol,-30.5304248144909,-60.4886940672178,Pampa Húmeda,7850
2014,Santa Fe,San Justo,Girasol,-30.5304248144909,-60.4886940672178,Pampa Húmeda,8828
2015,Santa Fe,San Justo,Girasol,-30.5304248144909,-60.4886940672178,Pampa Húmeda,8089
2016,Santa Fe,San Justo,Girasol,-30.5304248144909,-60.4886940672178,Pampa Húmeda,6114
2017,Santa Fe,San Justo,Girasol,-30.5304248144909,-60.4886940672178,Pampa Húmeda,7556
2018,Santa Fe,San Justo,Girasol,-30.5304248144909,-60.4886940672178,Pampa Húmeda,6464
2019,Santa Fe,San Justo,Girasol,-30.5304248144909,-60.4886940672178,Pampa Húmeda,6093
2020,Santa Fe,San Justo,Girasol,-30.5304248144909,-60.4886940672178,Pampa Húmeda,6419
2021,Santa Fe,San Justo,Girasol,-30.5304248144909,-60.4886940672178,Pampa Húmeda,7604
2022,Santa Fe,San Justo,Girasol,-30.5304248144909,-60.4886940672178,Pampa Húmeda,5896
2023,Santa Fe,San Justo,Girasol,-30.5304248144909,-60.4886940672178,Pampa Húmeda,7155
2024,Santa Fe,San Justo,Girasol,-30.5304248144909,-60.4886940672178,Pampa Húmeda,6260
2000,Santa Fe,San Cristóbal,Girasol,-30.2283897206038,-61.3599372073841,Pampa Húmeda,13829
2001,Santa Fe,San Cristóbal,Girasol,-30.2283897206038,-61.3599372073841,Pampa Húmeda,11967
2002,Santa Fe,San Cristóbal,Girasol,-30.2283897206038,-61.3599372073841,Pampa Húmeda,9823
2003,Santa Fe,San Cristóbal,Girasol,-30.2283897206038,-61.3599372073841,Pampa Húmeda,11247
2004,Santa Fe,San Cristóbal,Girasol,-30.2283897206038,-61.3599372073841,Pampa Húmeda,10732
2005,Santa Fe,San Cristóbal,Girasol,-30.2283897206038,-61.3599372073841,Pampa Húmeda,10130
2006,Santa Fe,San Cristóbal,Girasol,-30.2283897206038,-61.3599372073841,Pampa Húmeda,7620
2007,Santa Fe,San Cristóbal,Girasol,-30.2283897206038,-61.3599372073841,Pampa Húmeda,9499
2008,Santa Fe,San Cristóbal,Girasol,-30.2283897206038,-61.3599372073841,Pampa Húmeda,8727
2009,Santa Fe,San Cristóbal,Girasol,-30.2283897206038,-61.3599372073841,Pampa Húmeda,8208
2010,Santa Fe,San Cristóbal,Girasol,-30.2283897206038,-61.3599372073841,Pampa Húmeda,8524
2011,Santa Fe,San Cristóbal,Girasol,-30.2283897206038,-61.3599372073841,Pampa Húmeda,9054
2012,Santa Fe,San Cristóbal,Girasol,-30.2283897206038,-61.3599372073841,Pampa Húmeda,7486
2013,Santa Fe,San Cristóbal,Girasol,-30.2283897206038,-61.3599372073841,Pampa Húmeda,7412
2014,Santa Fe,San Cristóbal,Girasol,-30.2283897206038,-61.3599372073841,Pampa Húmeda,8238
2015,Santa Fe,San Cristóbal,Girasol,-30.2283897206038,-61.3599372073841,Pampa Húmeda,7756
2016,Santa Fe,San Cristóbal,Girasol,-30.2283897206038,-61.3599372073841,Pampa Húmeda,6127
2017,Santa Fe,San Cristóbal,Girasol,-30.2283897206038,-61.3599372073841,Pampa Húmeda,7806
2018,Santa Fe,San Cristóbal,Girasol,-30.2283897206038,-61.3599372073841,Pampa Húmeda,6636
2019,Santa Fe,San Cristóbal,Girasol,-30.2283897206038,-61.3599372073841,Pampa Húmeda,6007
2020,Santa Fe,San Cristóbal,Girasol,-30.2283897206038,-61.3599372073841,Pampa Húmeda,6060
2021,Santa Fe,San Cristóbal,Girasol,-30.2283897206038,-61.3599372073841,Pampa Húmeda,7097
2022,Santa Fe,San Cristóbal,Girasol,-30.2283897206038,-61.3599372073841,Pampa Húmeda,5652
2023,Santa Fe,San Cristóbal,Girasol,-30.2283897206038,-61.3599372073841,Pampa Húmeda,7170
2024,Santa Fe,San Cristóbal,Girasol,-30.2283897206038,-61.3599372073841,Pampa Húmeda,6468
2000,Santa Fe,San Javier,Girasol,-30.1041461062467,-59.8980704736792,Pampa Húmeda,13517
2001,Santa Fe,San Javier,Girasol,-30.1041461062467,-59.8980704736792,Pampa Húmeda,11619
2002,Santa Fe,San Javier,Girasol,-30.1041461062467,-59.8980704736792,Pampa Húmeda,9633
2003,Santa Fe,San Javier,Girasol,-30.1041461062467,-59.8980704736792,Pampa Húmeda,11234
2004,Santa Fe,San Javier,Girasol,-30.1041461062467,-59.8980704736792,Pampa Húmeda,10873
2005,Santa Fe,San Javier,Girasol,-30.1041461062467,-59.8980704736792,Pampa Húmeda,10258
2006,Santa Fe,San Javier,Girasol,-30.1041461062467,-59.8980704736792,Pampa Húmeda,7592
2007,Santa Fe,San Javier,Girasol,-30.1041461062467,-59.8980704736792,Pampa Húmeda,9285
2008,Santa Fe,San Javier,Girasol,-30.1041461062467,-59.8980704736792,Pampa Húmeda,8474
2009,Santa Fe,San Javier,Girasol,-30.1041461062467,-59.8980704736792,Pampa Húmeda,8046
2010,Santa Fe,San Javier,Girasol,-30.1041461062467,-59.8980704736792,Pampa Húmeda,8515
2011,Santa Fe,San Javier,Girasol,-30.1041461062467,-59.8980704736792,Pampa Húmeda,9174
2012,Santa Fe,San Javier,Girasol,-30.1041461062467,-59.8980704736792,Pampa Húmeda,7582
2013,Santa Fe,San Javier,Girasol,-30.1041461062467,-59.8980704736792,Pampa Húmeda,7387
2014,Santa Fe,San Javier,Girasol,-30.1041461062467,-59.8980704736792,Pampa Húmeda,8055
2015,Santa Fe,San Javier,Girasol,-30.1041461062467,-59.8980704736792,Pampa Húmeda,7531
