año,provincia,departamento,cultivo,lat,lon,zona_agroclimatica,sup_sembrada_ha
2016,La Pampa,Limay Mahuida,Trigo,-37.2419021199685,-66.5552326917265,Pampa Semiárida,15244
2017,La Pampa,Limay Mahuida,Trigo,-37.2419021199685,-66.5552326917265,Pampa Semiárida,16530
2018,La Pampa,Limay Mahuida,Trigo,-37.2419021199685,-66.5552326917265,Pampa Semiárida,16364
2019,La Pampa,Limay Mahuida,Trigo,-37.2419021199685,-66.5552326917265,Pampa Semiárida,17524
2020,La Pampa,Limay Mahuida,Trigo,-37.2419021199685,-66.5552326917265,Pampa Semiárida,19060
2021,La Pampa,Limay Mahuida,Trigo,-37.2419021199685,-66.5552326917265,Pampa Semiárida,21244
2022,La Pampa,Limay Mahuida,Trigo,-37.2419021199685,-66.5552326917265,Pampa Semiárida,20296
2023,La Pampa,Limay Mahuida,Trigo,-37.2419021199685,-66.5552326917265,Pampa Semiárida,19124
2024,La Pampa,Limay Mahuida,Trigo,-37.2419021199685,-66.5552326917265,Pampa Semiárida,18734
2000,La Pampa,Puelén,Trigo,-37.4345215375332,-67.6045329036613,Pampa Semiárida,17852
2001,La Pampa,Puelén,Trigo,-37.4345215375332,-67.6045329036613,Pampa Semiárida,17876
2002,La Pampa,Puelén,Trigo,-37.4345215375332,-67.6045329036613,Pampa Semiárida,17246
2003,La Pampa,Puelén,Trigo,-37.4345215375332,-67.6045329036613,Pampa Semiárida,19982
2004,La Pampa,Puelén,Trigo,-37.4345215375332,-67.6045329036613,Pampa Semiárida,18958
2005,La Pampa,Puelén,Trigo,-37.4345215375332,-67.6045329036613,Pampa Semiárida,15259
2006,La Pampa,Puelén,Trigo,-37.4345215375332,-67.6045329036613,Pampa Semiárida,14679
2007,La Pampa,Puelén,Trigo,-37.4345215375332,-67.6045329036613,Pampa Semiárida,16753
2008,La Pampa,Puelén,Trigo,-37.4345215375332,-67.6045329036613,Pampa Semiárida,12201
2009,La Pampa,Puelén,Trigo,-37.4345215375332,-67.6045329036613,Pampa Semiárida,9061
2010,La Pampa,Puelén,Trigo,-37.4345215375332,-67.6045329036613,Pampa Semiárida,10285
2011,La Pampa,Puelén,Trigo,-37.4345215375332,-67.6045329036613,Pampa Semiárida,13500
2012,La Pampa,Puelén,Trigo,-37.4345215375332,-67.6045329036613,Pampa Semiárida,10265
2013,La Pampa,Puelén,Trigo,-37.4345215375332,-67.6045329036613,Pampa Semiárida,9242
2014,La Pampa,Puelén,Trigo,-37.4345215375332,-67.6045329036613,Pampa Semiárida,10986
2015,La Pampa,Puelén,Trigo,-37.4345215375332,-67.6045329036613,Pampa Semiárida,14188
2016,La Pampa,Puelén,Trigo,-37.4345215375332,-67.6045329036613,Pampa Semiárida,16077
2017,La Pampa,Puelén,Trigo,-37.4345215375332,-67.6045329036613,Pampa Semiárida,17631
2018,La Pampa,Puelén,Trigo,-37.4345215375332,-67.6045329036613,Pampa Semiárida,16660
2019,La Pampa,Puelén,Trigo,-37.4345215375332,-67.6045329036613,Pampa Semiárida,16646
2020,La Pampa,Puelén,Trigo,-37.4345215375332,-67.6045329036613,Pampa Semiárida,17397
2021,La Pampa,Puelén,Trigo,-37.4345215375332,-67.6045329036613,Pampa Semiárida,19774
2022,La Pampa,Puelén,Trigo,-37.4345215375332,-67.6045329036613,Pampa Semiárida,20146
2023,La Pampa,Puelén,Trigo,-37.4345215375332,-67.6045329036613,Pampa Semiárida,20169
2024,La Pampa,Puelén,Trigo,-37.4345215375332,-67.6045329036613,Pampa Semiárida,19982
2000,La Pampa,Chalileo,Trigo,-36.395699692841,-66.5727424085761,Pampa Semiárida,19118
2001,La Pampa,Chalileo,Trigo,-36.395699692841,-66.5727424085761,Pampa Semiárida,19169
2002,La Pampa,Chalileo,Trigo,-36.395699692841,-66.5727424085761,Pampa Semiárida,18446
2003,La Pampa,Chalileo,Trigo,-36.395699692841,-66.5727424085761,Pampa Semiárida,21278
2004,La Pampa,Chalileo,Trigo,-36.395699692841,-66.5727424085761,Pampa Semiárida,20123
2005,La Pampa,Chalileo,Trigo,-36.395699692841,-66.5727424085761,Pampa Semiárida,16204
2006,La Pampa,Chalileo,Trigo,-36.395699692841,-66.5727424085761,Pampa Semiárida,15651
2007,La Pampa,Chalileo,Trigo,-36.395699692841,-66.5727424085761,Pampa Semiárida,17942
2008,La Pampa,Chalileo,Trigo,-36.395699692841,-66.5727424085761,Pampa Semiárida,13084
2009,La Pampa,Chalileo,Trigo,-36.395699692841,-66.5727424085761,Pampa Semiárida,9692
2010,La Pampa,Chalileo,Trigo,-36.395699692841,-66.5727424085761,Pampa Semiárida,10952
2011,La Pampa,Chalileo,Trigo,-36.395699692841,-66.5727424085761,Pampa Semiárida,14330
2012,La Pampa,Chalileo,Trigo,-36.395699692841,-66.5727424085761,Pampa Semiárida,10901
2013,La Pampa,Chalileo,Trigo,-36.395699692841,-66.5727424085761,Pampa Semiárida,9854
2014,La Pampa,Chalileo,Trigo,-36.395699692841,-66.5727424085761,Pampa Semiárida,11765
2015,La Pampa,Chalileo,Trigo,-36.395699692841,-66.5727424085761,Pampa Semiárida,15214
2016,La Pampa,Chalileo,Trigo,-36.395699692841,-66.5727424085761,Pampa Semiárida,17195
2017,La Pampa,Chalileo,Trigo,-36.395699692841,-66.5727424085761,Pampa Semiárida,18775
2018,La Pampa,Chalileo,Trigo,-36.395699692841,-66.5727424085761,Pampa Semiárida,17683
2019,La Pampa,Chalileo,Trigo,-36.395699692841,-66.5727424085761,Pampa Semiárida,17677
2020,La Pampa,Chalileo,Trigo,-36.395699692841,-66.5727424085761,Pampa Semiárida,18549
2021,La Pampa,Chalileo,Trigo,-36.395699692841,-66.5727424085761,Pampa Semiárida,21177
2022,La Pampa,Chalileo,Trigo,-36.395699692841,-66.5727424085761,Pampa Semiárida,21604
2023,La Pampa,Chalileo,Trigo,-36.395699692841,-66.5727424085761,Pampa Semiárida,21572
2024,La Pampa,Chalileo,Trigo,-36.395699692841,-66.5727424085761,Pampa Semiárida,21278
2000,La Pampa,Chical Co,Trigo,-36.3969736431163,-67.6944669009179,Pampa Semiárida,19622
2001,La Pampa,Chical Co,Trigo,-36.3969736431163,-67.6944669009179,Pampa Semiárida,19613
2002,La Pampa,Chical Co,Trigo,-36.3969736431163,-67.6944669009179,Pampa Semiárida,18505
2003,La Pampa,Chical Co,Trigo,-36.3969736431163,-67.6944669009179,Pampa Semiárida,20884
2004,La Pampa,Chical Co,Trigo,-36.3969736431163,-67.6944669009179,Pampa Semiárida,19578
2005,La Pampa,Chical Co,Trigo,-36.3969736431163,-67.6944669009179,Pampa Semiárida,15956
2006,La Pampa,Chical Co,Trigo,-36.3969736431163,-67.6944669009179,Pampa Semiárida,15791
2007,La Pampa,Chical Co,Trigo,-36.3969736431163,-67.6944669009179,Pampa Semiárida,18414
2008,La Pampa,Chical Co,Trigo,-36.3969736431163,-67.6944669009179,Pampa Semiárida,13386
2009,La Pampa,Chical Co,Trigo,-36.3969736431163,-67.6944669009179,Pampa Semiárida,9723
2010,La Pampa,Chical Co,Trigo,-36.3969736431163,-67.6944669009179,Pampa Semiárida,10749
2011,La Pampa,Chical Co,Trigo,-36.3969736431163,-67.6944669009179,Pampa Semiárida,13942
2012,La Pampa,Chical Co,Trigo,-36.3969736431163,-67.6944669009179,Pampa Semiárida,10734
2013,La Pampa,Chical Co,Trigo,-36.3969736431163,-67.6944669009179,Pampa Semiárida,9943
2014,La Pampa,Chical Co,Trigo,-36.3969736431163,-67.6944669009179,Pampa Semiárida,12075
2015,La Pampa,Chical Co,Trigo,-36.3969736431163,-67.6944669009179,Pampa Semiárida,15566
2016,La Pampa,Chical Co,Trigo,-36.3969736431163,-67.6944669009179,Pampa Semiárida,17250
2017,La Pampa,Chical Co,Trigo,-36.3969736431163,-67.6944669009179,Pampa Semiárida,18427
2018,La Pampa,Chical Co,Trigo,-36.3969736431163,-67.6944669009179,Pampa Semiárida,17205
2019,La Pampa,Chical Co,Trigo,-36.3969736431163,-67.6944669009179,Pampa Semiárida,17406
2020,La Pampa,Chical Co,Trigo,-36.3969736431163,-67.6944669009179,Pampa Semiárida,18716
2021,La Pampa,Chical Co,Trigo,-36.3969736431163,-67.6944669009179,Pampa Semiárida,21735
2022,La Pampa,Chical Co,Trigo,-36.3969736431163,-67.6944669009179,Pampa Semiárida,22103
2023,La Pampa,Chical Co,Trigo,-36.3969736431163,-67.6944669009179,Pampa Semiárida,21642
2024,La Pampa,Chical Co,Trigo,-36.3969736431163,-67.6944669009179,Pampa Semiárida,20884
2000,La Pampa,Chapaleufú,Trigo,-35.2298937893695,-63.6603750662124,Pampa Semiárida,21800
2001,La Pampa,Chapaleufú,Trigo,-35.2298937893695,-63.6603750662124,Pampa Semiárida,20641
2002,La Pampa,Chapaleufú,Trigo,-35.2298937893695,-63.6603750662124,Pampa Semiárida,18671
2003,La Pampa,Chapaleufú,Trigo,-35.2298937893695,-63.6603750662124,Pampa Semiárida,21099
2004,La Pampa,Chapaleufú,Trigo,-35.2298937893695,-63.6603750662124,Pampa Semiárida,20708
2005,La Pampa,Chapaleufú,Trigo,-35.2298937893695,-63.6603750662124,Pampa Semiárida,17834
2006,La Pampa,Chapaleufú,Trigo,-35.2298937893695,-63.6603750662124,Pampa Semiárida,18029
2007,La Pampa,Chapaleufú,Trigo,-35.2298937893695,-63.6603750662124,Pampa Semiárida,20458
2008,La Pampa,Chapaleufú,Trigo,-35.2298937893695,-63.6603750662124,Pampa Semiárida,14088
2009,La Pampa,Chapaleufú,Trigo,-35.2298937893695,-63.6603750662124,Pampa Semiárida,9810
2010,La Pampa,Chapaleufú,Trigo,-35.2298937893695,-63.6603750662124,Pampa Semiárida,10860
2011,La Pampa,Chapaleufú,Trigo,-35.2298937893695,-63.6603750662124,Pampa Semiárida,14746
2012,La Pampa,Chapaleufú,Trigo,-35.2298937893695,-63.6603750662124,Pampa Semiárida,11997
2013,La Pampa,Chapaleufú,Trigo,-35.2298937893695,-63.6603750662124,Pampa Semiárida,11352
2014,La Pampa,Chapaleufú,Trigo,-35.2298937893695,-63.6603750662124,Pampa Semiárida,13415
2015,La Pampa,Chapaleufú,Trigo,-35.2298937893695,-63.6603750662124,Pampa Semiárida,16382
2016,La Pampa,Chapaleufú,Trigo,-35.2298937893695,-63.6603750662124,Pampa Semiárida,17406
2017,La Pampa,Chapaleufú,Trigo,-35.2298937893695,-63.6603750662124,Pampa Semiárida,18617
2018,La Pampa,Chapaleufú,Trigo,-35.2298937893695,-63.6603750662124,Pampa Semiárida,18198
2019,La Pampa,Chapaleufú,Trigo,-35.2298937893695,-63.6603750662124,Pampa Semiárida,19455
2020,La Pampa,Chapaleufú,Trigo,-35.2298937893695,-63.6603750662124,Pampa Semiárida,21368
2021,La Pampa,Chapaleufú,Trigo,-35.2298937893695,-63.6603750662124,Pampa Semiárida,24148
2022,La Pampa,Chapaleufú,Trigo,-35.2298937893695,-63.6603750662124,Pampa Semiárida,23262
2023,La Pampa,Chapaleufú,Trigo,-35.2298937893695,-63.6603750662124,Pampa Semiárida,21836
2024,La Pampa,Chapaleufú,Trigo,-35.2298937893695,-63.6603750662124,Pampa Semiárida,21099
2000,La Pampa,Realicó,Trigo,-35.2306620563122,-64.2098498059179,Pampa Semiárida,329772
2001,La Pampa,Realicó,Trigo,-35.2306620563122,-64.2098498059179,Pampa Semiárida,309593
2002,La Pampa,Realicó,Trigo,-35.2306620563122,-64.2098498059179,Pampa Semiárida,281193
2003,La Pampa,Realicó,Trigo,-35.2306620563122,-64.2098498059179,Pampa Semiárida,322351
2004,La Pampa,Realicó,Trigo,-35.2306620563122,-64.2098498059179,Pampa Semiárida,320549
2005,La Pampa,Realicó,Trigo,-35.2306620563122,-64.2098498059179,Pampa Semiárida,276507
2006,La Pampa,Realicó,Trigo,-35.2306620563122,-64.2098498059179,Pampa Semiárida,276686
2007,La Pampa,Realicó,Trigo,-35.2306620563122,-64.2098498059179,Pampa Semiárida,309478
2008,La Pampa,Realicó,Trigo,-35.2306620563122,-64.2098498059179,Pampa Semiárida,211309
2009,La Pampa,Realicó,Trigo,-35.2306620563122,-64.2098498059179,Pampa Semiárida,147746
2010,La Pampa,Realicó,Trigo,-35.2306620563122,-64.2098498059179,Pampa Semiárida,165916
2011,La Pampa,Realicó,Trigo,-35.2306620563122,-64.2098498059179,Pampa Semiárida,228270
2012,La Pampa,Realicó,Trigo,-35.2306620563122,-64.2098498059179,Pampa Semiárida,186014
2013,La Pampa,Realicó,Trigo,-35.2306620563122,-64.2098498059179,Pampa Semiárida,174210
2014,La Pampa,Realicó,Trigo,-35.2306620563122,-64.2098498059179,Pampa Semiárida,202937
2015,La Pampa,Realicó,Trigo,-35.2306620563122,-64.2098498059179,Pampa Semiárida,245709
2016,La Pampa,Realicó,Trigo,-35.2306620563122,-64.2098498059179,Pampa Semiárida,262130
2017,La Pampa,Realicó,Trigo,-35.2306620563122,-64.2098498059179,Pampa Semiárida,284427
2018,La Pampa,Realicó,Trigo,-35.2306620563122,-64.2098498059179,Pampa Semiárida,281694
2019,La Pampa,Realicó,Trigo,-35.2306620563122,-64.2098498059179,Pampa Semiárida,301644
2020,La Pampa,Realicó,Trigo,-35.2306620563122,-64.2098498059179,Pampa Semiárida,327924
2021,La Pampa,Realicó,Trigo,-35.2306620563122,-64.2098498059179,Pampa Semiárida,365286
2022,La Pampa,Realicó,Trigo,-35.2306620563122,-64.2098498059179,Pampa Semiárida,348906
2023,La Pampa,Realicó,Trigo,-35.2306620563122,-64.2098498059179,Pampa Semiárida,328853
2024,La Pampa,Realicó,Trigo,-35.2306620563122,-64.2098498059179,Pampa Semiárida,322351
2000,La Pampa,Maracó,Trigo,-35.6796161112326,-63.6624899647122,Pampa Semiárida,248663
2001,La Pampa,Maracó,Trigo,-35.6796161112326,-63.6624899647122,Pampa Semiárida,234767
2002,La Pampa,Maracó,Trigo,-35.6796161112326,-63.6624899647122,Pampa Semiárida,220397
2003,La Pampa,Maracó,Trigo,-35.6796161112326,-63.6624899647122,Pampa Semiárida,261528
2004,La Pampa,Maracó,Trigo,-35.6796161112326,-63.6624899647122,Pampa Semiárida,262326
2005,La Pampa,Maracó,Trigo,-35.6796161112326,-63.6624899647122,Pampa Semiárida,221354
2006,La Pampa,Maracó,Trigo,-35.6796161112326,-63.6624899647122,Pampa Semiárida,213747
2007,La Pampa,Maracó,Trigo,-35.6796161112326,-63.6624899647122,Pampa Semiárida,233361
2008,La Pampa,Maracó,Trigo,-35.6796161112326,-63.6624899647122,Pampa Semiárida,160238
2009,La Pampa,Maracó,Trigo,-35.6796161112326,-63.6624899647122,Pampa Semiárida,115802
2010,La Pampa,Maracó,Trigo,-35.6796161112326,-63.6624899647122,Pampa Semiárida,134610
2011,La Pampa,Maracó,Trigo,-35.6796161112326,-63.6624899647122,Pampa Semiárida,186808
2012,La Pampa,Maracó,Trigo,-35.6796161112326,-63.6624899647122,Pampa Semiárida,148911
2013,La Pampa,Maracó,Trigo,-35.6796161112326,-63.6624899647122,Pampa Semiárida,134582
2014,La Pampa,Maracó,Trigo,-35.6796161112326,-63.6624899647122,Pampa Semiárida,153024
2015,La Pampa,Maracó,Trigo,-35.6796161112326,-63.6624899647122,Pampa Semiárida,186323
2016,La Pampa,Maracó,Trigo,-35.6796161112326,-63.6624899647122,Pampa Semiárida,205455
2017,La Pampa,Maracó,Trigo,-35.6796161112326,-63.6624899647122,Pampa Semiárida,230760
2018,La Pampa,Maracó,Trigo,-35.6796161112326,-63.6624899647122,Pampa Semiárida,230529
2019,La Pampa,Maracó,Trigo,-35.6796161112326,-63.6624899647122,Pampa Semiárida,241477
2020,La Pampa,Maracó,Trigo,-35.6796161112326,-63.6624899647122,Pampa Semiárida,253330
2021,La Pampa,Maracó,Trigo,-35.6796161112326,-63.6624899647122,Pampa Semiárida,275443
2022,La Pampa,Maracó,Trigo,-35.6796161112326,-63.6624899647122,Pampa Semiárida,264579
2023,La Pampa,Maracó,Trigo,-35.6796161112326,-63.6624899647122,Pampa Semiárida,257753
2024,La Pampa,Maracó,Trigo,-35.6796161112326,-63.6624899647122,Pampa Semiárida,261528
2000,La Pampa,Trenel,Trigo,-35.631875013139,-64.2143766255202,Pampa Semiárida,21347
2001,La Pampa,Trenel,Trigo,-35.631875013139,-64.2143766255202,Pampa Semiárida,20382
2002,La Pampa,Trenel,Trigo,-35.631875013139,-64.2143766255202,Pampa Semiárida,18456
2003,La Pampa,Trenel,Trigo,-35.631875013139,-64.2143766255202,Pampa Semiárida,20695
2004,La Pampa,Trenel,Trigo,-35.631875013139,-64.2143766255202,Pampa Semiárida,20096
2005,La Pampa,Trenel,Trigo,-35.631875013139,-64.2143766255202,Pampa Semiárida,17223
2006,La Pampa,Trenel,Trigo,-35.631875013139,-64.2143766255202,Pampa Semiárida,17485
2007,La Pampa,Trenel,Trigo,-35.631875013139,-64.2143766255202,Pampa Semiárida,20033
2008,La Pampa,Trenel,Trigo,-35.631875013139,-64.2143766255202,Pampa Semiárida,13912
2009,La Pampa,Trenel,Trigo,-35.631875013139,-64.2143766255202,Pampa Semiárida,9697
2010,La Pampa,Trenel,Trigo,-35.631875013139,-64.2143766255202,Pampa Semiárida,10652
2011,La Pampa,Trenel,Trigo,-35.631875013139,-64.2143766255202,Pampa Semiárida,14310
2012,La Pampa,Trenel,Trigo,-35.631875013139,-64.2143766255202,Pampa Semiárida,11586
2013,La Pampa,Trenel,Trigo,-35.631875013139,-64.2143766255202,Pampa Semiárida,11009
2014,La Pampa,Trenel,Trigo,-35.631875013139,-64.2143766255202,Pampa Semiárida,13137
2015,La Pampa,Trenel,Trigo,-35.631875013139,-64.2143766255202,Pampa Semiárida,16176
2016,La Pampa,Trenel,Trigo,-35.631875013139,-64.2143766255202,Pampa Semiárida,17205
2017,La Pampa,Trenel,Trigo,-35.631875013139,-64.2143766255202,Pampa Semiárida,18260
2018,La Pampa,Trenel,Trigo,-35.631875013139,-64.2143766255202,Pampa Semiárida,17660
2019,La Pampa,Trenel,Trigo,-35.631875013139,-64.2143766255202,Pampa Semiárida,18788
2020,La Pampa,Trenel,Trigo,-35.631875013139,-64.2143766255202,Pampa Semiárida,20723
2021,La Pampa,Trenel,Trigo,-35.631875013139,-64.2143766255202,Pampa Semiárida,23646
2022,La Pampa,Trenel,Trigo,-35.631875013139,-64.2143766255202,Pampa Semiárida,22970
2023,La Pampa,Trenel,Trigo,-35.631875013139,-64.2143766255202,Pampa Semiárida,21584
2024,La Pampa,Trenel,Trigo,-35.631875013139,-64.2143766255202,Pampa Semiárida,20695
2000,La Pampa,Capital,Trigo,-36.4980625982423,-64.198128304565,Pampa Semiárida,18754
2001,La Pampa,Capital,Trigo,-36.4980625982423,-64.198128304565,Pampa Semiárida,18618
2002,La Pampa,Capital,Trigo,-36.4980625982423,-64.198128304565,Pampa Semiárida,18049
2003,La Pampa,Capital,Trigo,-36.4980625982423,-64.198128304565,Pampa Semiárida,21208
2004,La Pampa,Capital,Trigo,-36.4980625982423,-64.198128304565,Pampa Semiárida,20389
2005,La Pampa,Capital,Trigo,-36.4980625982423,-64.198128304565,Pampa Semiárida,16460
2006,La Pampa,Capital,Trigo,-36.4980625982423,-64.198128304565,Pampa Semiárida,15671
2007,La Pampa,Capital,Trigo,-36.4980625982423,-64.198128304565,Pampa Semiárida,17600
2008,La Pampa,Capital,Trigo,-36.4980625982423,-64.198128304565,Pampa Semiárida,12707
2009,La Pampa,Capital,Trigo,-36.4980625982423,-64.198128304565,Pampa Semiárida,9483
2010,La Pampa,Capital,Trigo,-36.4980625982423,-64.198128304565,Pampa Semiárida,10916
2011,La Pampa,Capital,Trigo,-36.4980625982423,-64.198128304565,Pampa Semiárida,14520
2012,La Pampa,Capital,Trigo,-36.4980625982423,-64.198128304565,Pampa Semiárida,11073
2013,La Pampa,Capital,Trigo,-36.4980625982423,-64.198128304565,Pampa Semiárida,9867
2014,La Pampa,Capital,Trigo,-36.4980625982423,-64.198128304565,Pampa Semiárida,11541
2015,La Pampa,Capital,Trigo,-36.4980625982423,-64.198128304565,Pampa Semiárida,14776
2016,La Pampa,Capital,Trigo,-36.4980625982423,-64.198128304565,Pampa Semiárida,16825
2017,La Pampa,Capital,Trigo,-36.4980625982423,-64.198128304565,Pampa Semiárida,18713
2018,La Pampa,Capital,Trigo,-36.4980625982423,-64.198128304565,Pampa Semiárida,17918
2019,La Pampa,Capital,Trigo,-36.4980625982423,-64.198128304565,Pampa Semiárida,17957
2020,La Pampa,Capital,Trigo,-36.4980625982423,-64.198128304565,Pampa Semiárida,18573
2021,La Pampa,Capital,Trigo,-36.4980625982423,-64.198128304565,Pampa Semiárida,20774
2022,La Pampa,Capital,Trigo,-36.4980625982423,-64.198128304565,Pampa Semiárida,20982
2023,La Pampa,Capital,Trigo,-36.4980625982423,-64.198128304565,Pampa Semiárida,21108
2024,La Pampa,Capital,Trigo,-36.4980625982423,-64.198128304565,Pampa Semiárida,21208
2000,La Pampa,Catriló,Trigo,-36.581670209145,-63.6648685343036,Pampa Semiárida,19059
2001,La Pampa,Catriló,Trigo,-36.581670209145,-63.6648685343036,Pampa Semiárida,18071
2002,La Pampa,Catriló,Trigo,-36.581670209145,-63.6648685343036,Pampa Semiárida,17067
2003,La Pampa,Catriló,Trigo,-36.581670209145,-63.6648685343036,Pampa Semiárida,20308
2004,La Pampa,Catriló,Trigo,-36.581670209145,-63.6648685343036,Pampa Semiárida,20324
2005,La Pampa,Catriló,Trigo,-36.581670209145,-63.6648685343036,Pampa Semiárida,17057
2006,La Pampa,Catriló,Trigo,-36.581670209145,-63.6648685343036,Pampa Semiárida,16393
2007,La Pampa,Catriló,Trigo,-36.581670209145,-63.6648685343036,Pampa Semiárida,17886
2008,La Pampa,Catriló,Trigo,-36.581670209145,-63.6648685343036,Pampa Semiárida,12334
2009,La Pampa,Catriló,Trigo,-36.581670209145,-63.6648685343036,Pampa Semiárida,8967
2010,La Pampa,Catriló,Trigo,-36.581670209145,-63.6648685343036,Pampa Semiárida,10453
2011,La Pampa,Catriló,Trigo,-36.581670209145,-63.6648685343036,Pampa Semiárida,14473
2012,La Pampa,Catriló,Trigo,-36.581670209145,-63.6648685343036,Pampa Semiárida,11475
2013,La Pampa,Catriló,Trigo,-36.581670209145,-63.6648685343036,Pampa Semiárida,10321
2014,La Pampa,Catriló,Trigo,-36.581670209145,-63.6648685343036,Pampa Semiárida,11728
2015,La Pampa,Catriló,Trigo,-36.581670209145,-63.6648685343036,Pampa Semiárida,14342
2016,La Pampa,Catriló,Trigo,-36.581670209145,-63.6648685343036,Pampa Semiárida,15910
2017,La Pampa,Catriló,Trigo,-36.581670209145,-63.6648685343036,Pampa Semiárida,17919
2018,La Pampa,Catriló,Trigo,-36.581670209145,-63.6648685343036,Pampa Semiárida,17860
2019,La Pampa,Catriló,Trigo,-36.581670209145,-63.6648685343036,Pampa Semiárida,18608
2020,La Pampa,Catriló,Trigo,-36.581670209145,-63.6648685343036,Pampa Semiárida,19429
2021,La Pampa,Catriló,Trigo,-36.581670209145,-63.6648685343036,Pampa Semiárida,21111
2022,La Pampa,Catriló,Trigo,-36.581670209145,-63.6648685343036,Pampa Semiárida,20366
2023,La Pampa,Catriló,Trigo,-36.581670209145,-63.6648685343036,Pampa Semiárida,19959
2024,La Pampa,Catriló,Trigo,-36.581670209145,-63.6648685343036,Pampa Semiárida,20308
2000,La Pampa,Rancul,Trigo,-35.408324405275,-64.7962057702449,Pampa Semiárida,21490
2001,La Pampa,Rancul,Trigo,-35.408324405275,-64.7962057702449,Pampa Semiárida,20914
2002,La Pampa,Rancul,Trigo,-35.408324405275,-64.7962057702449,Pampa Semiárida,19127
2003,La Pampa,Rancul,Trigo,-35.408324405275,-64.7962057702449,Pampa Semiárida,21294
2004,La Pampa,Rancul,Trigo,-35.408324405275,-64.7962057702449,Pampa Semiárida,20272
2005,La Pampa,Rancul,Trigo,-35.408324405275,-64.7962057702449,Pampa Semiárida,17089
2006,La Pampa,Rancul,Trigo,-35.408324405275,-64.7962057702449,Pampa Semiárida,17342
2007,La Pampa,Rancul,Trigo,-35.408324405275,-64.7962057702449,Pampa Semiárida,20167
2008,La Pampa,Rancul,Trigo,-35.408324405275,-64.7962057702449,Pampa Semiárida,14275
2009,La Pampa,Rancul,Trigo,-35.408324405275,-64.7962057702449,Pampa Semiárida,10050
